DEPARTMENT,CATEGORY,UPC,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRODUCT_SIZE,tid,AISLE_NUMBER,SECTION,SHELF_LEVEL,SHELF_POSITION,BAY_NUMBER,health_score
Dairy & Eggs,Butter & Margarine,162641,https://www.walmart.com/ip/I-Can-t-Believe-It-s-Not-Butter-Original-Spread-45-oz/10452977?fulfillmentIntent=Pickup,"I Cant Believe Its Not Butter! Original Spread , 45 oz",I Can't Believe It's Not Butter!,8.98,45,16297116,45,F,1,5,5,7
Dairy & Eggs,Butter & Margarine,162189,https://www.walmart.com/ip/MiYoko-s-European-Style-Cultured-Veganbutter-8-oz/479718425?fulfillmentIntent=Pickup&athbdg=L1300,"MiYoko's European Style Cultured Veganbutter, 8 oz",Miyoko's Creamery,5.98,8,16215370,45,F,5,13,3,7
Dairy & Eggs,Butter & Margarine,162373,https://www.walmart.com/ip/Land-O-Lakes-Butter-with-Canola-Oil-8-oz/10291057?fulfillmentIntent=Pickup,"Land O Lakes Butter with Canola Oil, 8 oz",Land O'Lakes,2.37,8,16247205,45,F,3,17,7,7
Dairy & Eggs,Butter & Margarine,162870,https://www.walmart.com/ip/Challenge-Butter-Whipped-Butter-with-Sea-Salt-8oz-Tub/10291872?fulfillmentIntent=Pickup,"Challenge Butter, Whipped Butter with Sea Salt, 8oz Tub",Challenge,3.37,8,16335370,45,F,2,14,4,7
Dairy & Eggs,Butter & Margarine,162367,https://www.walmart.com/ip/Dairy-Farmers-Of-America-Breakstones-Butter-8-oz/10295483?fulfillmentIntent=Pickup,"Dairy Farmers Of America Breakstones Butter, 8 oz",Breakstone's,3.16,8,16247194,45,F,3,11,1,7
Dairy & Eggs,Butter & Margarine,162593,https://www.walmart.com/ip/Challenge-Butter-Whipped-Butter-with-Sea-Salt-8oz-Tub/10291872?fulfillmentIntent=Pickup,"Challenge Butter, Whipped Butter with Sea Salt, 8oz Tub",Challenge,3.37,8,16283372,45,F,1,17,7,7
Dairy & Eggs,Butter & Margarine,162628,https://www.walmart.com/ip/Kerrygold-Grass-Fed-Pure-Irish-Salted-Butter-Sticks-8-Oz-2-Sticks/193243827?fulfillmentIntent=Pickup,"Kerrygold Grass-Fed Pure Irish Salted Butter Sticks, 8 Oz, 2 Sticks",Kerrygold,4.18,8,16297103,45,F,6,12,2,10
Dairy & Eggs,Butter & Margarine,162054,https://www.walmart.com/ip/I-Can-t-Believe-It-s-Not-Butter-Light-Spread-15-oz/10306828?fulfillmentIntent=Pickup,"I Cant Believe Its Not Butter! Light Spread, 15 oz",I Can't Believe It's Not Butter!,3.98,15,16200534,45,F,2,18,8,5
Dairy & Eggs,Butter & Margarine,162068,https://www.walmart.com/ip/Parkay-Original-Vegetable-Oil-Spread-Made-With-Real-Nonfat-Milk-13-OZ/10318497?fulfillmentIntent=Pickup,"Parkay Original Vegetable Oil Spread, Made With Real Nonfat Milk, 13 OZ",Parkay,2.78,13,16200600,45,F,4,12,2,7
Dairy & Eggs,Butter & Margarine,162623,https://www.walmart.com/ip/Great-Value-Salted-Whipped-Butter-8-oz-Tub/46463029?fulfillmentIntent=Pickup,"Great Value Salted Whipped Butter, 8 oz Tub",Great Value,2.98,8,16297098,45,F,1,7,7,7
Dairy & Eggs,Butter & Margarine,162516,https://www.walmart.com/ip/Imperial-Vegetable-Oil-Spread-16-oz-4-Sticks/10294504?fulfillmentIntent=Pickup,"Imperial Vegetable Oil Spread 16 oz, 4 Sticks",Imperial,1.48,16,16268325,45,F,2,20,10,7
Dairy & Eggs,Butter & Margarine,162695,https://www.walmart.com/ip/Country-Crock-Original-Spread-Tub-67-5-oz/161508578?fulfillmentIntent=Pickup,"Country Crock Original Spread Tub, 67.5 oz",Country Crock,7.63,67.5,16306197,45,F,1,19,9,7
Dairy & Eggs,Butter & Margarine,162246,https://www.walmart.com/ip/Blue-Bonnet-Vegetable-Oil-Spread-45-OZ/12166349?fulfillmentIntent=Pickup,"Blue Bonnet Vegetable Oil Spread, 45 OZ",Blue Bonnet,4.48,45,16231678,45,F,2,10,10,7
Dairy & Eggs,Butter & Margarine,162221,https://www.walmart.com/ip/Land-O-Lakes-Butter-with-Canola-Oil-8-oz/10291057?fulfillmentIntent=Pickup,"Land O Lakes Butter with Canola Oil, 8 oz",Land O'Lakes,2.37,8,16226940,45,F,1,5,5,7
Dairy & Eggs,Butter & Margarine,162791,https://www.walmart.com/ip/Land-O-Lakes-Half-Sticks-Salted-Butter-1-lb/10824266?fulfillmentIntent=Pickup,"Land O Lakes Half Sticks Salted Butter, 1 lb",Land O'Lakes,5.48,1,16333823,45,F,1,15,5,7
Dairy & Eggs,Butter & Margarine,162814,https://www.walmart.com/ip/Land-O-Lakes-Butter-with-Canola-Oil-8-oz/10291057?fulfillmentIntent=Pickup,"Land O Lakes Butter with Canola Oil, 8 oz",Land O'Lakes,2.37,8,16333865,45,F,6,18,8,7
Dairy & Eggs,Butter & Margarine,162161,https://www.walmart.com/ip/I-Can-t-Believe-It-s-Not-Butter-Original-Spread-45-oz/10452977?fulfillmentIntent=Pickup,"I Cant Believe Its Not Butter! Original Spread , 45 oz",I Can't Believe It's Not Butter!,8.98,45,16215302,45,F,1,5,5,7
Dairy & Eggs,Butter & Margarine,162022,https://www.walmart.com/ip/Land-O-Lakes-Salted-Butter-1-lb/10291058?fulfillmentIntent=Pickup&athbdg=L1600,"Land O Lakes Salted Butter, 1 lb",Land O'Lakes,5.48,1,16200502,45,F,6,6,6,7
Dairy & Eggs,Butter & Margarine,162012,https://www.walmart.com/ip/Kerrygold-Grass-Fed-Unsalted-Pure-Irish-Butter-8-Oz/193997115?fulfillmentIntent=Pickup,"Kerrygold Grass-Fed Unsalted Pure Irish Butter, 8 Oz.",Kerrygold,4.18,8,16199804,45,F,2,16,6,7
Dairy & Eggs,Butter & Margarine,162703,https://www.walmart.com/ip/Land-O-Lakes-Salted-Whipped-Butter-8-oz/10291061?fulfillmentIntent=Pickup,"Land O Lakes Salted Whipped Butter, 8 oz",Land O'Lakes,3.68,8,16306205,45,F,3,7,7,7
Dairy & Eggs,Butter & Margarine,162241,https://www.walmart.com/ip/Country-Crock-Original-Spread-Tub-45-oz/10291546?fulfillmentIntent=Pickup&athbdg=L1600,"Country Crock Original Spread Tub, 45 oz",Country Crock,5.93,45,16231673,45,F,3,5,5,7
Dairy & Eggs,Butter & Margarine,162354,https://www.walmart.com/ip/Great-Value-Unsalted-Sweet-Cream-Butter-16-oz-4-Sticks/10315054?fulfillmentIntent=Pickup&athbdg=L1200,"Great Value Unsalted Sweet Cream Butter, 16 oz, 4 Sticks",Great Value,3.98,16,16247172,45,F,2,18,8,7
Dairy & Eggs,Butter & Margarine,162009,https://www.walmart.com/ip/Country-Crock-Dairy-Free-Plant-Butter-with-Olive-Oil-Sticks-16-oz/409121348?fulfillmentIntent=Pickup,"Country Crock Dairy Free Plant Butter with Olive Oil Sticks, 16 oz",Country Crock,3.98,16,16199801,45,F,5,13,3,7
Dairy & Eggs,Butter & Margarine,161835,https://www.walmart.com/ip/Land-O-Lakes-Unsalted-Butter-1-lb/10291059?fulfillmentIntent=Pickup,"Land O Lakes Unsalted Butter, 1 lb",Land O'Lakes,5.48,1,16179973,45,F,5,19,9,6
Dairy & Eggs,Butter & Margarine,162521,https://www.walmart.com/ip/Blue-Bonnet-Vegetable-Oil-Spread-15-OZ/12166347?fulfillmentIntent=Pickup,"Blue Bonnet Vegetable Oil Spread, 15 OZ",Blue Bonnet,2.34,15,16268330,45,F,1,5,5,7
Dairy & Eggs,Butter & Margarine,162781,https://www.walmart.com/ip/I-Can-t-Believe-It-s-Not-Butter-Original-Spread-15-oz/10306827?fulfillmentIntent=Pickup&athbdg=L1600,"I Cant Believe Its Not Butter! Original Spread, 15 oz",I Can't Believe It's Not Butter!,3.98,15,16333805,45,F,3,5,5,7
Dairy & Eggs,Butter & Margarine,162966,https://www.walmart.com/ip/Blue-Bonnet-Vegetable-Oil-Spread-45-OZ/12166349?fulfillmentIntent=Pickup,"Blue Bonnet Vegetable Oil Spread, 45 OZ",Blue Bonnet,4.48,45,16361716,45,F,2,10,10,7
Dairy & Eggs,Butter & Margarine,163072,https://www.walmart.com/ip/Medlee-Garlic-Parm-Seasoned-Butter-2-5-oz/187059509?fulfillmentIntent=Pickup,"Medlee Garlic Parm Seasoned Butter, 2.5 oz",Medlee,2.96,2.5,16716977,45,F,6,16,6,5
Dairy & Eggs,Butter & Margarine,162830,https://www.walmart.com/ip/Plugra-Extra-Creamy-Unsalted-Butter-8-oz-Pack/17352478?fulfillmentIntent=Pickup,Plugra Extra Creamy Unsalted Butter 8 oz. Pack,Plugra,2.96,8,16333931,45,F,4,14,4,7
Dairy & Eggs,Butter & Margarine,162783,https://www.walmart.com/ip/Blue-Bonnet-Vegetable-Oil-Spread-15-OZ/12166347?fulfillmentIntent=Pickup,"Blue Bonnet Vegetable Oil Spread, 15 OZ",Blue Bonnet,2.34,15,16333809,45,F,5,7,7,7
Dairy & Eggs,Butter & Margarine,162137,https://www.walmart.com/ip/I-Can-t-Believe-It-s-Not-Butter-Original-Spread-15-oz/10306827?fulfillmentIntent=Pickup&athbdg=L1600,"I Cant Believe Its Not Butter! Original Spread, 15 oz",I Can't Believe It's Not Butter!,3.98,15,16215278,45,F,1,1,1,7
Dairy & Eggs,Butter & Margarine,162733,https://www.walmart.com/ip/Kerrygold-Grass-Fed-Unsalted-Pure-Irish-Butter-8-Oz/193997115?fulfillmentIntent=Pickup,"Kerrygold Grass-Fed Unsalted Pure Irish Butter, 8 Oz.",Kerrygold,4.18,8,16306515,45,F,3,17,7,7
Dairy & Eggs,Butter & Margarine,162258,https://www.walmart.com/ip/Land-O-Lakes-Half-Sticks-Salted-Butter-8-oz/10801754?fulfillmentIntent=Pickup,"Land O Lakes Half Sticks Salted Butter, 8 oz",Land O'Lakes,3.58,8,16231690,45,F,2,2,2,7
Dairy & Eggs,Butter & Margarine,161826,https://www.walmart.com/ip/Land-O-Lakes-Butter-with-Olive-Oil-and-Sea-Salt-13-oz/45956707?fulfillmentIntent=Pickup,"Land O Lakes Butter with Olive Oil and Sea Salt, 13 oz",Land O'Lakes,3.98,13,16179964,45,F,2,10,10,7
Dairy & Eggs,Butter & Margarine,162624,https://www.walmart.com/ip/Country-Crock-Dairy-Free-Plant-Butter-with-Olive-Oil-Tub-10-5-oz/821989623?fulfillmentIntent=Pickup&athbdg=L1600,"Country Crock Dairy Free Plant Butter with Olive Oil Tub, 10.5 oz",Country Crock,3.43,10.5,16297099,45,F,2,8,8,7
Dairy & Eggs,Butter & Margarine,162192,https://www.walmart.com/ip/Country-Crock-Original-Spread-Tub-15-oz/10291535?fulfillmentIntent=Pickup&athbdg=L1600,"Country Crock Original Spread Tub, 15 oz",Country Crock,3.43,15,16226911,45,F,2,16,6,7
Dairy & Eggs,Butter & Margarine,162076,https://www.walmart.com/ip/I-Can-t-Believe-It-s-Not-Butter-Olive-Oil-Spread-15-oz/10306823?fulfillmentIntent=Pickup,"I Can't Believe It's Not Butter Olive Oil Spread, 15 oz",I Can't Believe It's Not Butter!,3.98,15,16200608,45,F,6,20,10,7
Dairy & Eggs,Butter & Margarine,161864,https://www.walmart.com/ip/Land-O-Lakes-Salted-Butter-1-lb/10291058?fulfillmentIntent=Pickup&athbdg=L1600,"Land O Lakes Salted Butter, 1 lb",Land O'Lakes,5.48,1,16184045,45,F,4,8,8,7
Dairy & Eggs,Butter & Margarine,161901,https://www.walmart.com/ip/Vital-Farms-Salted-Pasture-Raised-Butter-8-Oz-2-Ct/189941732?fulfillmentIntent=Pickup,"Vital Farms Salted Pasture-Raised Butter, 8 Oz, 2 Ct",Vital Farms,4.28,8,16184162,45,F,5,5,5,7
Dairy & Eggs,Butter & Margarine,162983,https://www.walmart.com/ip/Parkay-Squeeze-Vegetable-Oil-Spread-12-oz-Bottle/10447925?fulfillmentIntent=Pickup,"Parkay Squeeze Vegetable Oil Spread, 12 oz Bottle",Parkay,2.93,12,16361733,45,F,1,7,7,7
Dairy & Eggs,Butter & Margarine,162209,https://www.walmart.com/ip/Parkay-Squeeze-Vegetable-Oil-Spread-12-oz-Bottle/10447925?fulfillmentIntent=Pickup,"Parkay Squeeze Vegetable Oil Spread, 12 oz Bottle",Parkay,2.93,12,16226928,45,F,1,13,3,7
Dairy & Eggs,Butter & Margarine,162082,https://www.walmart.com/ip/Organic-Valley-Salted-Organic-Butter-1-lb-4-Sticks/10849341?fulfillmentIntent=Pickup,"Organic Valley Salted Organic Butter, 1 lb, 4 Sticks",Organic Valley,7.68,1,16200614,45,F,6,6,6,7
Dairy & Eggs,Butter & Margarine,163066,https://www.walmart.com/ip/Keller-s-Creamery-Unsalted-Butter-Sticks-16-Oz-4-Count/129706853?fulfillmentIntent=Pickup,"Keller's Creamery Unsalted Butter Sticks, 16 Oz., 4 Count",KELLERS,4.96,16,16716813,45,F,6,10,10,5
Dairy & Eggs,Butter & Margarine,162345,https://www.walmart.com/ip/Country-Crock-Calcium-Spread-Tub-15-oz/10291550?fulfillmentIntent=Pickup,"Country Crock Calcium Spread Tub, 15 oz",Country Crock,3.43,15,16245563,45,F,5,9,9,7
Dairy & Eggs,Butter & Margarine,162321,https://www.walmart.com/ip/Country-Crock-Calcium-Spread-Tub-45-oz/10452279?fulfillmentIntent=Pickup,"Country Crock Calcium Spread Tub, 45 oz",Country Crock,5.93,45,16245459,45,F,5,5,5,7
Dairy & Eggs,Butter & Margarine,162962,https://www.walmart.com/ip/Land-O-Lakes-Salted-Butter-1-lb/10291058?fulfillmentIntent=Pickup&athbdg=L1600,"Land O Lakes Salted Butter, 1 lb",Land O'Lakes,5.48,1,16361712,45,F,4,6,6,7
Dairy & Eggs,Butter & Margarine,161906,https://www.walmart.com/ip/Country-Crock-Dairy-Free-Plant-Butter-with-Olive-Oil-Sticks-16-oz/409121348?fulfillmentIntent=Pickup,"Country Crock Dairy Free Plant Butter with Olive Oil Sticks, 16 oz",Country Crock,3.98,16,16184167,45,F,4,10,10,7
Dairy & Eggs,Butter & Margarine,162130,https://www.walmart.com/ip/Vital-Farms-Salted-Pasture-Raised-Butter-8-Oz-2-Ct/189941732?fulfillmentIntent=Pickup,"Vital Farms Salted Pasture-Raised Butter, 8 Oz, 2 Ct",Vital Farms,4.28,8,16215269,45,F,6,14,4,7
Dairy & Eggs,Butter & Margarine,162282,https://www.walmart.com/ip/Land-O-Lakes-Garlic-Herb-Butter-Spread-6-5-oz/32176759?fulfillmentIntent=Pickup,"Land O Lakes Garlic & Herb Butter Spread, 6.5 oz",Land O'Lakes,2.47,6.5,16231776,45,F,2,6,6,7
Dairy & Eggs,Butter & Margarine,161970,https://www.walmart.com/ip/Breakstone-s-All-Natural-Salted-Butter-16-oz/17032540?fulfillmentIntent=Pickup,"Breakstone's All Natural Salted Butter, 16 oz",Breakstone's,4.96,16,16199622,45,F,2,14,4,7
Dairy & Eggs,Butter & Margarine,162583,https://www.walmart.com/ip/Land-O-Lakes-Half-Sticks-Salted-Butter-1-lb/10824266?fulfillmentIntent=Pickup,"Land O Lakes Half Sticks Salted Butter, 1 lb",Land O'Lakes,5.48,1,16283362,45,F,3,7,7,7
Dairy & Eggs,Butter & Margarine,162944,https://www.walmart.com/ip/Move-Over-Butter-Whipped-Vegetable-Oil-Spread-With-Sweet-Cream-Buttermilk-10-05-OZ/38398207?fulfillmentIntent=Pickup,"Move Over Butter Whipped Vegetable Oil Spread With Sweet Cream Buttermilk, 10.05 OZ",Move Over Butter,1.98,10.05,16353292,45,F,4,8,8,4
Dairy & Eggs,Butter & Margarine,162131,https://www.walmart.com/ip/Country-Crock-Original-Spread-Tub-45-oz/10291546?fulfillmentIntent=Pickup&athbdg=L1600,"Country Crock Original Spread Tub, 45 oz",Country Crock,5.93,45,16215271,45,F,1,15,5,7
Dairy & Eggs,Butter & Margarine,162194,https://www.walmart.com/ip/Land-O-Lakes-Salted-Butter-1-lb/10291058?fulfillmentIntent=Pickup&athbdg=L1600,"Land O Lakes Salted Butter, 1 lb",Land O'Lakes,5.48,1,16226913,45,F,4,18,8,7
Dairy & Eggs,Butter & Margarine,163021,https://www.walmart.com/ip/Organic-Valley-Unsalted-Organic-Butter-16-Oz/302702520?fulfillmentIntent=Pickup&athbdg=L1300,"Organic Valley Unsalted Organic Butter, 16 Oz",Organic Valley,7.68,16,16368170,45,F,3,5,5,7
Dairy & Eggs,Butter & Margarine,162551,https://www.walmart.com/ip/Land-O-Lakes-Butter-with-Canola-Oil-8-oz/10291057?fulfillmentIntent=Pickup,"Land O Lakes Butter with Canola Oil, 8 oz",Land O'Lakes,2.37,8,16268360,45,F,1,15,5,7
Dairy & Eggs,Butter & Margarine,163054,https://www.walmart.com/ip/Vital-Farms-Salted-Pasture-Raised-Butter-8-Oz-2-Ct/189941732?fulfillmentIntent=Pickup,"Vital Farms Salted Pasture-Raised Butter, 8 Oz, 2 Ct",Vital Farms,4.28,8,16368243,45,F,6,18,8,7
Dairy & Eggs,Butter & Margarine,161806,https://www.walmart.com/ip/Imperial-Vegetable-Oil-Spread-16-oz-4-Sticks/10294504?fulfillmentIntent=Pickup,"Imperial Vegetable Oil Spread 16 oz, 4 Sticks",Imperial,1.48,16,16179944,45,F,6,10,10,7
Dairy & Eggs,Butter & Margarine,162056,https://www.walmart.com/ip/Land-O-Lakes-Butter-with-Canola-Oil-8-oz/10291057?fulfillmentIntent=Pickup,"Land O Lakes Butter with Canola Oil, 8 oz",Land O'Lakes,2.37,8,16200536,45,F,4,20,10,7
Dairy & Eggs,Butter & Margarine,162504,https://www.walmart.com/ip/I-Can-t-Believe-It-s-Not-Butter-Olive-Oil-Spread-15-oz/10306823?fulfillmentIntent=Pickup,"I Can't Believe It's Not Butter Olive Oil Spread, 15 oz",I Can't Believe It's Not Butter!,3.98,15,16266065,45,F,2,8,8,7
Dairy & Eggs,Butter & Margarine,161808,https://www.walmart.com/ip/Earth-Balance-Soy-Free-Buttery-Spread-Butter-15-oz-Tub-Non-GMO/19767383?fulfillmentIntent=Pickup,"Earth Balance Soy Free Buttery Spread Butter, 15 oz Tub, Non GMO",Earth Balance,5.73,15,16179946,45,F,2,12,2,8
Dairy & Eggs,Butter & Margarine,162110,https://www.walmart.com/ip/Land-O-Lakes-Butter-with-Canola-Oil-15-oz/10291056?fulfillmentIntent=Pickup,"Land O Lakes Butter with Canola Oil, 15 oz",Land O'Lakes,3.98,15,16213060,45,F,4,14,4,7
Dairy & Eggs,Butter & Margarine,162817,https://www.walmart.com/ip/Parkay-Original-Vegetable-Oil-Spread-Sticks-16-OZ/10291481?fulfillmentIntent=Pickup,"Parkay Original Vegetable Oil Spread Sticks, 16 OZ",Parkay,2.33,16,16333918,45,F,3,1,1,7
Dairy & Eggs,Butter & Margarine,162382,https://www.walmart.com/ip/Great-Value-Salted-Sweet-Cream-Butter-16-oz-4-Sticks-2-Pack/24269854?fulfillmentIntent=Pickup,"Great Value Salted Sweet Cream Butter, 16 oz, (4 Sticks, 2 Pack)",Great Value,7.86,16,16257643,45,F,6,6,6,7
Dairy & Eggs,Butter & Margarine,162989,https://www.walmart.com/ip/Country-Crock-Calcium-Spread-Tub-45-oz/10452279?fulfillmentIntent=Pickup,"Country Crock Calcium Spread Tub, 45 oz",Country Crock,5.93,45,16361739,45,F,1,13,3,7
Dairy & Eggs,Butter & Margarine,161847,https://www.walmart.com/ip/Great-Value-Garlic-Parmesan-Basil-Seasoned-Butter-3-Oz/381385094?fulfillmentIntent=Pickup,"Great Value Garlic , Parmesan & Basil Seasoned Butter, 3 Oz.",Great Value,2.36,3,16180001,45,F,5,11,1,7
Dairy & Eggs,Butter & Margarine,163036,https://www.walmart.com/ip/Kerrygold-Naturally-Softer-Grass-Fed-Pure-Irish-Butter-8-Oz-Tub/174624329?fulfillmentIntent=Pickup,"Kerrygold Naturally Softer Grass-Fed Pure Irish Butter, 8 Oz Tub",Kerrygold,4.68,8,16368185,45,F,6,20,10,7
Dairy & Eggs,Butter & Margarine,162401,https://www.walmart.com/ip/Land-O-Lakes-Butter-with-Olive-Oil-and-Sea-Salt-13-oz/45956707?fulfillmentIntent=Pickup,"Land O Lakes Butter with Olive Oil and Sea Salt, 13 oz",Land O'Lakes,4.38,13,16257662,45,F,1,5,5,7
Dairy & Eggs,Butter & Margarine,163042,https://www.walmart.com/ip/Land-O-Lakes-Salted-Whipped-Butter-8-oz/10291061?fulfillmentIntent=Pickup,"Land O Lakes Salted Whipped Butter, 8 oz",Land O'Lakes,3.68,8,16368191,45,F,6,6,6,7
Dairy & Eggs,Butter & Margarine,162061,https://www.walmart.com/ip/Land-O-Lakes-Garlic-Herb-Butter-Spread-6-5-oz/32176759?fulfillmentIntent=Pickup,"Land O Lakes Garlic & Herb Butter Spread, 6.5 oz",Land O'Lakes,2.47,6.5,16200593,45,F,3,5,5,7
Dairy & Eggs,Butter & Margarine,162560,https://www.walmart.com/ip/Kerrygold-Grass-Fed-Pure-Irish-Unsalted-Butter-8-Oz-2-Sticks/184789958?fulfillmentIntent=Pickup,"Kerrygold Grass-Fed Pure Irish Unsalted Butter, 8 Oz, 2 Sticks",Kerrygold,4.18,8,16268988,45,F,4,4,4,10
Dairy & Eggs,Butter & Margarine,162040,https://www.walmart.com/ip/Parkay-Squeeze-Vegetable-Oil-Spread-12-oz-Bottle/10447925?fulfillmentIntent=Pickup,"Parkay Squeeze Vegetable Oil Spread, 12 oz Bottle",Parkay,2.93,12,16200520,45,F,6,4,4,7
Dairy & Eggs,Butter & Margarine,162632,https://www.walmart.com/ip/Land-O-Lakes-Salted-Butter-1-lb-2-Pack/20691916?fulfillmentIntent=Pickup,"Land O Lakes Salted Butter, 1 lb - 2 Pack",Land O'Lakes,10.58,1,16297107,45,F,4,16,6,7
Dairy & Eggs,Butter & Margarine,162753,https://www.walmart.com/ip/Country-Crock-Original-Spread-Tub-67-5-oz/161508578?fulfillmentIntent=Pickup,"Country Crock Original Spread Tub, 67.5 oz",Country Crock,7.63,67.5,16316825,45,F,5,17,7,7
Dairy & Eggs,Butter & Margarine,162331,https://www.walmart.com/ip/Land-O-Lakes-Butter-with-Canola-Oil-8-oz/10291057?fulfillmentIntent=Pickup,"Land O Lakes Butter with Canola Oil, 8 oz",Land O'Lakes,2.37,8,16245469,45,F,3,15,5,7
Dairy & Eggs,Butter & Margarine,161825,https://www.walmart.com/ip/Country-Crock-Original-Spread-Tub-67-5-oz/161508578?fulfillmentIntent=Pickup,"Country Crock Original Spread Tub, 67.5 oz",Country Crock,7.63,67.5,16179963,45,F,1,9,9,7
Dairy & Eggs,Butter & Margarine,161891,https://www.walmart.com/ip/Land-O-Lakes-Unsalted-Butter-1-lb/10291059?fulfillmentIntent=Pickup,"Land O Lakes Unsalted Butter, 1 lb",Land O'Lakes,5.48,1,16184072,45,F,1,15,5,6
Dairy & Eggs,Butter & Margarine,161933,https://www.walmart.com/ip/I-Can-t-Believe-It-s-Not-Butter-Original-Spread-45-oz/10452977?fulfillmentIntent=Pickup,"I Cant Believe Its Not Butter! Original Spread , 45 oz",I Can't Believe It's Not Butter!,8.98,45,16185357,45,F,1,17,7,7
Dairy & Eggs,Butter & Margarine,162406,https://www.walmart.com/ip/Darigold-Unsalted-Butter-1-lb-Quarters/15055953?fulfillmentIntent=Pickup,"Darigold Unsalted Butter, 1 lb Quarters",Darigold,4.67,1,16257667,45,F,6,10,10,6
Dairy & Eggs,Butter & Margarine,162201,https://www.walmart.com/ip/Kerrygold-Grass-Fed-Pure-Irish-Salted-Butter-Sticks-8-Oz-2-Sticks/193243827?fulfillmentIntent=Pickup,"Kerrygold Grass-Fed Pure Irish Salted Butter Sticks, 8 Oz, 2 Sticks",Kerrygold,4.18,8,16226920,45,F,5,5,5,10
Dairy & Eggs,Butter & Margarine,162456,https://www.walmart.com/ip/Challenge-Butter-Unsalted-Butter-16-oz-4-sticks/149861270?fulfillmentIntent=Pickup,"Challenge Butter, Unsalted Butter, 16 oz, 4 sticks",Challenge,4.97,16,16265977,45,F,2,20,10,7
Dairy & Eggs,Butter & Margarine,162394,https://www.walmart.com/ip/Kerrygold-Grass-Fed-Pure-Irish-Salted-Butter-Sticks-8-Oz-2-Sticks/193243827?fulfillmentIntent=Pickup,"Kerrygold Grass-Fed Pure Irish Salted Butter Sticks, 8 Oz, 2 Sticks",Kerrygold,4.18,8,16257655,45,F,6,18,8,10
Dairy & Eggs,Butter & Margarine,162621,https://www.walmart.com/ip/Blue-Bonnet-Vegetable-Oil-Spread-45-OZ/12166349?fulfillmentIntent=Pickup,"Blue Bonnet Vegetable Oil Spread, 45 OZ",Blue Bonnet,4.48,45,16297096,45,F,5,5,5,7
Dairy & Eggs,Butter & Margarine,163069,https://www.walmart.com/ip/Benecol-55-Vegetable-Oil-Spread-8-Oz/48725313?fulfillmentIntent=Pickup,"Benecol 55% Vegetable Oil Spread, 8 Oz.",Benecol,4.48,8,16716837,45,F,3,13,3,7
Dairy & Eggs,Butter & Margarine,162453,https://www.walmart.com/ip/Great-Value-Salted-Whipped-Butter-8-oz-Tub/46463029?fulfillmentIntent=Pickup,"Great Value Salted Whipped Butter, 8 oz Tub",Great Value,2.98,8,16265974,45,F,5,17,7,7
Dairy & Eggs,Butter & Margarine,162190,https://www.walmart.com/ip/Great-Value-Unsalted-Sweet-Cream-Butter-16-oz-4-Sticks/10315054?fulfillmentIntent=Pickup&athbdg=L1200,"Great Value Unsalted Sweet Cream Butter, 16 oz, 4 Sticks",Great Value,3.98,16,16226909,45,F,6,14,4,7
Dairy & Eggs,Butter & Margarine,161885,https://www.walmart.com/ip/Land-O-Lakes-Butter-with-Olive-Oil-and-Sea-Salt-7-oz/14312781?fulfillmentIntent=Pickup,"Land O Lakes Butter with Olive Oil and Sea Salt, 7 oz",Land O'Lakes,2.37,7,16184066,45,F,1,9,9,7
Dairy & Eggs,Butter & Margarine,162018,https://www.walmart.com/ip/Great-Value-Unsalted-Sweet-Cream-Butter-16-oz-4-Sticks/10315054?fulfillmentIntent=Pickup&athbdg=L1200,"Great Value Unsalted Sweet Cream Butter, 16 oz, 4 Sticks",Great Value,3.98,16,16200498,45,F,2,2,2,7
Dairy & Eggs,Butter & Margarine,162806,https://www.walmart.com/ip/Land-O-Lakes-Salted-Whipped-Butter-8-oz/10291061?fulfillmentIntent=Pickup,"Land O Lakes Salted Whipped Butter, 8 oz",Land O'Lakes,3.68,8,16333851,45,F,4,10,10,7
Dairy & Eggs,Butter & Margarine,162822,https://www.walmart.com/ip/Land-O-Lakes-Butter-with-Canola-Oil-8-oz/10291057?fulfillmentIntent=Pickup,"Land O Lakes Butter with Canola Oil, 8 oz",Land O'Lakes,2.37,8,16333923,45,F,2,6,6,7
Dairy & Eggs,Butter & Margarine,162475,https://www.walmart.com/ip/Land-O-Lakes-Salted-Whipped-Butter-8-oz/10291061?fulfillmentIntent=Pickup,"Land O Lakes Salted Whipped Butter, 8 oz",Land O'Lakes,3.68,8,16265996,45,F,3,19,9,7
Dairy & Eggs,Butter & Margarine,163014,https://www.walmart.com/ip/Great-Value-Unsalted-Sweet-Cream-Butter-16-oz-4-Sticks/10315054?fulfillmentIntent=Pickup&athbdg=L1200,"Great Value Unsalted Sweet Cream Butter, 16 oz, 4 Sticks",Great Value,3.98,16,16368163,45,F,2,18,8,7
Dairy & Eggs,Butter & Margarine,162978,https://www.walmart.com/ip/Land-O-Lakes-Butter-with-Canola-Oil-24-oz-Tub/31702314?fulfillmentIntent=Pickup,"Land O Lakes Butter with Canola Oil, 24 oz Tub",Land O'Lakes,6.28,24,16361728,45,F,2,2,2,7
